,source_singular_main,source_singular,country,country_total,country_pct,source_singular,sub_event_type,sub_event_type_total,sub_event_type_pct
295,El Sol de Hidalgo,El Sol de Hidalgo,Mexico_majority,5.0,1.0,El Sol de Hidalgo,Peaceful_protest_majority,4.0,0.8
296,El Periodico,El Periodico,Guatemala_majority,54.0,0.9642857142857143,El Periodico,Peaceful_protest_majority,42.0,0.75
297,France 3 Regions,,,,,,,,
298,National Observer (Canada),,,,,,,,
299,Saskatoon StarPhoenix,Saskatoon StarPhoenix,Canada_majority,36.0,1.0,Saskatoon StarPhoenix,Peaceful_protest_majority,33.0,0.9166666666666666
300,KGUN9,KGUN9,United_States_majority,15.0,1.0,KGUN9,Peaceful_protest_majority,15.0,1.0
301,Schwabische Zeitung,Schwabische Zeitung,Germany_majority,64.0,1.0,Schwabische Zeitung,Peaceful_protest_majority,56.0,0.875
302,Vosges matin,Vosges matin,France_majority,5.0,1.0,Vosges matin,Peaceful_protest_majority,5.0,1.0
303,Fox17 (Nashville),Fox17 (Nashville),United_States_majority,6.0,1.0,Fox17 (Nashville),Peaceful_protest_majority,6.0,1.0
304,Europa Press,Europa Press,Spain_majority,162.0,1.0,,,,
305,WSVN,WSVN,United_States_majority,22.0,1.0,WSVN,Peaceful_protest_majority,19.0,0.8636363636363636
306,WINK-TV,WINK-TV,United_States_majority,9.0,1.0,WINK-TV,Peaceful_protest_majority,7.0,0.7777777777777778
307,Publico (Spain),Publico (Spain),Spain_majority,38.0,1.0,Publico (Spain),Peaceful_protest_majority,37.0,0.9736842105263158
308,Northlines,Northlines,India_majority,22.0,1.0,Northlines,Peaceful_protest_majority,20.0,0.9090909090909091
309,ArezzoWeb,ArezzoWeb,Italy_majority,19.0,1.0,ArezzoWeb,Peaceful_protest_majority,17.0,0.8947368421052632
310,BRUZZ,BRUZZ,Belgium_majority,73.0,1.0,BRUZZ,Peaceful_protest_majority,54.0,0.7397260273972602
311,People's Press,People's Press,Mauritius_majority,4.0,1.0,,,,
312,ION News,ION News,Mauritius_majority,7.0,1.0,,,,
313,Macao News,,,,,,,,
314,Fuldaer Zeitung,Fuldaer Zeitung,Germany_majority,83.0,1.0,Fuldaer Zeitung,Peaceful_protest_majority,77.0,0.927710843373494
315,Diario El Dia,Diario El Dia,Argentina_majority,169.0,1.0,,,,
316,La Republique du Centre,La Republique du Centre,France_majority,23.0,1.0,La Republique du Centre,Peaceful_protest_majority,23.0,1.0
317,Le Dauphine,Le Dauphine,France_majority,221.0,1.0,,,,
318,Samoa News,Samoa News,American_Samoa_majority,3.0,1.0,,,,
319,Government Information Office of Nauru,,,,,,,,
320,RNZ,,,,,RNZ,Peaceful_protest_majority,42.0,0.75
321,Chosun Ilbo,Chosun Ilbo,South_Korea_majority,74.0,1.0,Chosun Ilbo,Peaceful_protest_majority,68.0,0.918918918918919
322,La Voz De Galicia,La Voz De Galicia,Spain_majority,137.0,0.9927536231884058,,,,
323,WBUR,,,,,,,,
324,La Voz del Interior (Argentina),La Voz del Interior (Argentina),Argentina_majority,30.0,1.0,La Voz del Interior (Argentina),Peaceful_protest_majority,27.0,0.9
325,Liberty Times,Liberty Times,Taiwan_majority,47.0,1.0,Liberty Times,Peaceful_protest_majority,45.0,0.9574468085106383
326,News.ro,News.ro,Romania_majority,75.0,1.0,News.ro,Peaceful_protest_majority,55.0,0.7333333333333333
327,Haber 7,Haber 7,Turkey_majority,24.0,1.0,Haber 7,Change_to_group_activity_majority,22.0,0.9166666666666666
328,Asian News International,Asian News International,India_majority,196.0,0.9333333333333333,,,,
329,Hudson Valley One,,,,,,,,
330,Polizei Sachsen,,,,,,,,
331,Midi Libre,Midi Libre,France_majority,83.0,1.0,Midi Libre,Peaceful_protest_majority,78.0,0.9397590361445783
332,WJHL News Channel 11,WJHL News Channel 11,United_States_majority,6.0,1.0,WJHL News Channel 11,Peaceful_protest_majority,6.0,1.0
333,TiffinOhio,,,,,,,,
334,Cleveland Scene,,,,,,,,
335,Ohio Capital Journal,,,,,,,,
336,Greater Jammu,Greater Jammu,India_majority,16.0,1.0,Greater Jammu,Peaceful_protest_majority,13.0,0.8125
337,UDN,UDN,Taiwan_majority,14.0,1.0,UDN,Peaceful_protest_majority,14.0,1.0
338,Entorno Informativo,Entorno Informativo,Mexico_majority,33.0,1.0,Entorno Informativo,Peaceful_protest_majority,29.0,0.8787878787878788
339,MilitiaWatch,MilitiaWatch,United_States_majority,124.0,1.0,,,,
340,Jewish Journal,,,,,,,,
341,Assam Tribune,Assam Tribune,India_majority,72.0,1.0,Assam Tribune,Peaceful_protest_majority,57.0,0.7916666666666666
342,JPNN,JPNN,Indonesia_majority,8.0,1.0,,,,
343,Deutsche Welle,,,,,,,,
344,ABC7 (San Francisco),ABC7 (San Francisco),United_States_majority,23.0,1.0,ABC7 (San Francisco),Peaceful_protest_majority,21.0,0.9130434782608695
345,Sun News (Myrtle Beach),Sun News (Myrtle Beach),United_States_majority,3.0,1.0,,,,
346,Kashmir Images,Kashmir Images,India_majority,11.0,1.0,Kashmir Images,Peaceful_protest_majority,8.0,0.7272727272727273
347,News 18 (India),News 18 (India),India_majority,5.0,1.0,,,,
348,La Prensa (Honduras),La Prensa (Honduras),Honduras_majority,61.0,1.0,La Prensa (Honduras),Peaceful_protest_majority,49.0,0.8032786885245902
349,Rheinpfalz,Rheinpfalz,Germany_majority,186.0,1.0,,,,
350,ABC15 (Florence),ABC15 (Florence),United_States_majority,9.0,1.0,ABC15 (Florence),Peaceful_protest_majority,8.0,0.8888888888888888
351,Swr,Swr,Germany_majority,108.0,1.0,,,,
352,Rise and Resist NY,Rise and Resist NY,United_States_majority,11.0,1.0,Rise and Resist NY,Peaceful_protest_majority,11.0,1.0
353,Radio One (Mauritius),Radio One (Mauritius),Mauritius_majority,6.0,1.0,,,,
354,El Impulso,El Impulso,Venezuela_majority,54.0,1.0,El Impulso,Peaceful_protest_majority,54.0,1.0
355,ET Today,ET Today,Taiwan_majority,13.0,1.0,ET Today,Peaceful_protest_majority,10.0,0.7692307692307693
356,ABC Color,,,,,,,,
357,Northeast Today,Northeast Today,India_majority,4.0,1.0,,,,
358,Korea Economic Daily,Korea Economic Daily,South_Korea_majority,47.0,0.9791666666666666,Korea Economic Daily,Peaceful_protest_majority,43.0,0.8958333333333334
359,JoongAng Ilbo,JoongAng Ilbo,South_Korea_majority,92.0,0.9787234042553191,,,,
360,Press of Atlantic City,Press of Atlantic City,United_States_majority,8.0,1.0,Press of Atlantic City,Peaceful_protest_majority,8.0,1.0
361,Rhein-Neckar-Zeitung,Rhein-Neckar-Zeitung,Germany_majority,119.0,1.0,,,,
362,Haberler,Haberler,Turkey_majority,90.0,1.0,,,,
363,Northeast Now,Northeast Now,India_majority,86.0,1.0,,,,
364,MSN News,MSN News,United_States_majority,9.0,0.9,MSN News,Peaceful_protest_majority,10.0,1.0
365,TVi Portugal,,,,,,,,
366,La Nacion (Argentina),,,,,,,,
367,Umbria24,Umbria24,Italy_majority,75.0,1.0,Umbria24,Peaceful_protest_majority,74.0,0.9866666666666667
368,Il Mattino,Il Mattino,Italy_majority,10.0,1.0,Il Mattino,Peaceful_protest_majority,10.0,1.0
369,RIAS,RIAS,Germany_majority,232.0,1.0,,,,
370,L'Echo Republicain,L'Echo Republicain,France_majority,32.0,1.0,L'Echo Republicain,Peaceful_protest_majority,32.0,1.0
371,L'Yonne,L'Yonne,France_majority,37.0,1.0,L'Yonne,Peaceful_protest_majority,37.0,1.0
372,La Provence,La Provence,France_majority,47.0,0.9791666666666666,La Provence,Peaceful_protest_majority,45.0,0.9375
373,Revolution Permanente,Revolution Permanente,France_majority,36.0,0.972972972972973,Revolution Permanente,Peaceful_protest_majority,26.0,0.7027027027027027
374,PSL Birmingham,,,,,,,,
375,Newsweek,Newsweek,United_States_majority,21.0,1.0,Newsweek,Peaceful_protest_majority,16.0,0.7619047619047619
376,Padova Oggi,Padova Oggi,Italy_majority,67.0,1.0,Padova Oggi,Peaceful_protest_majority,66.0,0.9850746268656716
377,HRW,,,,,,,,
378,South Wales Argus,South Wales Argus,United_Kingdom_majority,7.0,1.0,South Wales Argus,Peaceful_protest_majority,5.0,0.7142857142857143
379,Kent Online,Kent Online,United_Kingdom_majority,15.0,1.0,Kent Online,Peaceful_protest_majority,12.0,0.8
380,Centre Presse,Centre Presse,France_majority,29.0,1.0,Centre Presse,Peaceful_protest_majority,29.0,1.0
381,South China Morning Post,,,,,,,,
382,Segye Ilbo,Segye Ilbo,South_Korea_majority,138.0,0.9928057553956835,,,,
383,ABC News,ABC News,United_States_majority,6.0,1.0,ABC News,Peaceful_protest_majority,5.0,0.8333333333333334
384,ABC6 (New Bedford),ABC6 (New Bedford),United_States_majority,7.0,1.0,ABC6 (New Bedford),Peaceful_protest_majority,6.0,0.8571428571428571
385,Trinidad and Tobago Guardian,Trinidad and Tobago Guardian,Trinidad_and_Tobago_majority,28.0,1.0,,,,
386,Newsday Trinidad and Tobago,Newsday Trinidad and Tobago,Trinidad_and_Tobago_majority,15.0,1.0,Newsday Trinidad and Tobago,Peaceful_protest_majority,11.0,0.7333333333333333
387,Madagascar TV,Madagascar TV,Madagascar_majority,4.0,1.0,,,,
388,La Gazette (Madagascar),,,,,,,,
389,L'Est Republicain,L'Est Republicain,France_majority,112.0,1.0,,,,
390,La Marseillaise,La Marseillaise,France_majority,35.0,1.0,La Marseillaise,Peaceful_protest_majority,34.0,0.9714285714285714
391,La Montagne,La Montagne,France_majority,89.0,1.0,,,,
392,La Republique des Pyrenees,La Republique des Pyrenees,France_majority,46.0,1.0,La Republique des Pyrenees,Peaceful_protest_majority,43.0,0.9347826086956522
393,La Voix Du Nord,La Voix Du Nord,France_majority,110.0,1.0,,,,
394,Le Populaire,Le Populaire,France_majority,14.0,1.0,Le Populaire,Peaceful_protest_majority,13.0,0.9285714285714286
395,Ouest France,,,,,,,,
396,Heraldo De Aragon,Heraldo De Aragon,Spain_majority,157.0,1.0,,,,
397,Tabasco Hoy,Tabasco Hoy,Mexico_majority,32.0,1.0,Tabasco Hoy,Peaceful_protest_majority,26.0,0.8125
398,Indymedia Argentina,Indymedia Argentina,Argentina_majority,89.0,1.0,,,,
399,Vanuatu Daily Post,,,,,,,,
400,Independent (United Kingdom),Independent (United Kingdom),United_Kingdom_majority,22.0,0.9166666666666666,,,,
401,Early Times (India),Early Times (India),India_majority,61.0,1.0,Early Times (India),Peaceful_protest_majority,58.0,0.9508196721311475
402,Kurir.mk,,,,,Kurir.mk,Peaceful_protest_majority,5.0,1.0
403,Fox43,Fox43,United_States_majority,5.0,1.0,Fox43,Peaceful_protest_majority,4.0,0.8
404,SEIU Healthcare Pennsylvania,SEIU Healthcare Pennsylvania,United_States_majority,8.0,1.0,SEIU Healthcare Pennsylvania,Peaceful_protest_majority,8.0,1.0
405,El Siglo de Durango,El Siglo de Durango,Mexico_majority,58.0,1.0,El Siglo de Durango,Peaceful_protest_majority,52.0,0.896551724137931
406,Antena San Luis,Antena San Luis,Mexico_majority,24.0,1.0,Antena San Luis,Peaceful_protest_majority,18.0,0.75
407,Uprise RI,Uprise RI,United_States_majority,15.0,1.0,Uprise RI,Peaceful_protest_majority,15.0,1.0
408,Forest Lake Times,Forest Lake Times,United_States_majority,3.0,1.0,,,,
409,Busan Ilbo,Busan Ilbo,South_Korea_majority,69.0,1.0,Busan Ilbo,Peaceful_protest_majority,68.0,0.9855072463768116
410,Irish Examiner,Irish Examiner,Ireland_majority,18.0,0.9,Irish Examiner,Peaceful_protest_majority,17.0,0.85
411,Morgen Post,Morgen Post,Germany_majority,69.0,1.0,Morgen Post,Peaceful_protest_majority,53.0,0.7681159420289855
412,NowNews,NowNews,Taiwan_majority,3.0,1.0,,,,
413,Kiho Ilbo,Kiho Ilbo,South_Korea_majority,39.0,1.0,Kiho Ilbo,Peaceful_protest_majority,39.0,1.0
414,Colima Noticias,Colima Noticias,Mexico_majority,11.0,1.0,Colima Noticias,Peaceful_protest_majority,10.0,0.9090909090909091
415,Adevarul,Adevarul,Romania_majority,129.0,0.9923076923076923,,,,
416,Newsweek.ro,Newsweek.ro,Romania_majority,45.0,1.0,Newsweek.ro,Peaceful_protest_majority,32.0,0.7111111111111111
417,Aosta Sera,Aosta Sera,Italy_majority,29.0,1.0,Aosta Sera,Peaceful_protest_majority,29.0,1.0
418,Chieti Today,Chieti Today,Italy_majority,22.0,1.0,Chieti Today,Peaceful_protest_majority,22.0,1.0
419,Daily Beast,Daily Beast,United_States_majority,6.0,1.0,Daily Beast,Peaceful_protest_majority,5.0,0.8333333333333334
420,WUSA9,WUSA9,United_States_majority,21.0,1.0,WUSA9,Peaceful_protest_majority,19.0,0.9047619047619048
421,Fox45 (Baltimore),Fox45 (Baltimore),United_States_majority,31.0,1.0,Fox45 (Baltimore),Peaceful_protest_majority,28.0,0.9032258064516129
422,Facebook,,,,,,,,
423,Herald-Mail,Herald-Mail,United_States_majority,6.0,1.0,Herald-Mail,Peaceful_protest_majority,6.0,1.0
424,Derrick,Derrick,United_States_majority,3.0,1.0,,,,
425,SOL (Germany),SOL (Germany),Germany_majority,22.0,1.0,SOL (Germany),Peaceful_protest_majority,22.0,1.0
426,Dong-a Ilbo,Dong-a Ilbo,South_Korea_majority,36.0,0.972972972972973,Dong-a Ilbo,Peaceful_protest_majority,31.0,0.8378378378378378
427,Newcastle Herald,Newcastle Herald,Australia_majority,20.0,1.0,Newcastle Herald,Peaceful_protest_majority,14.0,0.7
428,Greater Kashmir,Greater Kashmir,India_majority,33.0,1.0,Greater Kashmir,Peaceful_protest_majority,27.0,0.8181818181818182
429,Oggi Treviso,Oggi Treviso,Italy_majority,80.0,1.0,Oggi Treviso,Peaceful_protest_majority,79.0,0.9875
430,West Australian,West Australian,Australia_majority,21.0,1.0,West Australian,Peaceful_protest_majority,19.0,0.9047619047619048
431,La Tribune (Canada),La Tribune (Canada),Canada_majority,11.0,1.0,La Tribune (Canada),Peaceful_protest_majority,9.0,0.8181818181818182
432,Pagina 24 Zacatecas,Pagina 24 Zacatecas,Mexico_majority,21.0,1.0,Pagina 24 Zacatecas,Peaceful_protest_majority,21.0,1.0
433,Kyeongin Ilbo,Kyeongin Ilbo,South_Korea_majority,51.0,1.0,Kyeongin Ilbo,Peaceful_protest_majority,51.0,1.0
434,Corse-Matin,Corse-Matin,France_majority,4.0,1.0,,,,
435,KOCO5,KOCO5,United_States_majority,9.0,1.0,KOCO5,Peaceful_protest_majority,9.0,1.0
436,Tulsa World,Tulsa World,United_States_majority,9.0,1.0,Tulsa World,Peaceful_protest_majority,8.0,0.8888888888888888
437,Oklahoman,Oklahoman,United_States_majority,8.0,1.0,Oklahoman,Peaceful_protest_majority,8.0,1.0
438,ABC7 (Washington D.C.),ABC7 (Washington D.C.),United_States_majority,20.0,1.0,ABC7 (Washington D.C.),Peaceful_protest_majority,20.0,1.0
439,Fox7 (Austin),Fox7 (Austin),United_States_majority,15.0,1.0,Fox7 (Austin),Peaceful_protest_majority,13.0,0.8666666666666667
440,Your Mountain Television WYMT,Your Mountain Television WYMT,United_States_majority,10.0,1.0,Your Mountain Television WYMT,Peaceful_protest_majority,10.0,1.0
441,Channel News Asia,,,,,,,,
442,Al Akhbar (Mauritania),Al Akhbar (Mauritania),Mauritania_majority,22.0,0.9565217391304348,Al Akhbar (Mauritania),Peaceful_protest_majority,19.0,0.8260869565217391
443,32BJ SEIU,32BJ SEIU,United_States_majority,9.0,1.0,32BJ SEIU,Peaceful_protest_majority,9.0,1.0
444,El Deber,El Deber,Bolivia_majority,143.0,1.0,,,,
445,Telegram,Telegram,United_States_majority,12.0,1.0,Telegram,Peaceful_protest_majority,11.0,0.9166666666666666
446,Arutz Sheva,Arutz Sheva,Israel_majority,8.0,1.0,,,,
447,Mothership.sg,,,,,,,,
448,La Gazzetta Di Lucca,La Gazzetta Di Lucca,Italy_majority,37.0,1.0,La Gazzetta Di Lucca,Peaceful_protest_majority,37.0,1.0
449,Michigan Advance,Michigan Advance,United_States_majority,6.0,1.0,Michigan Advance,Peaceful_protest_majority,6.0,1.0
450,United News of India,United News of India,India_majority,82.0,1.0,United News of India,Peaceful_protest_majority,68.0,0.8292682926829268
451,La Sicilia Web,La Sicilia Web,Italy_majority,15.0,1.0,La Sicilia Web,Peaceful_protest_majority,14.0,0.9333333333333333
452,BlogSicilia,BlogSicilia,Italy_majority,144.0,1.0,,,,
453,Mass.mn,,,,,,,,
454,Shuud.mn,Shuud.mn,Mongolia_majority,14.0,1.0,Shuud.mn,Peaceful_protest_majority,10.0,0.7142857142857143
455,Rudaw,,,,,Rudaw,Change_to_group_activity_majority,40.0,0.8163265306122449
456,Noordhollands Dagblad,Noordhollands Dagblad,Netherlands_majority,40.0,1.0,Noordhollands Dagblad,Peaceful_protest_majority,30.0,0.75
457,WMBF,WMBF,United_States_majority,4.0,1.0,,,,
458,Daily Bee,Daily Bee,United_States_majority,5.0,1.0,Daily Bee,Peaceful_protest_majority,5.0,1.0
459,EWN,EWN,South_Africa_majority,58.0,0.9830508474576272,,,,
460,Daily Sun (South Africa),Daily Sun (South Africa),South_Africa_majority,59.0,1.0,,,,
461,Sowetan (South Africa),Sowetan (South Africa),South_Africa_majority,31.0,1.0,,,,
462,CT News Junkie,CT News Junkie,United_States_majority,4.0,1.0,,,,
463,Agence Tunis Afrique Presse,Agence Tunis Afrique Presse,Tunisia_majority,102.0,1.0,,,,
464,Al Chourouk,Al Chourouk,Tunisia_majority,99.0,1.0,,,,
465,Human Rights Foundation of Turkey,Human Rights Foundation of Turkey,Turkey_majority,49.0,1.0,,,,
466,Jerusalem Post,,,,,,,,
467,Chek News,Chek News,Canada_majority,40.0,1.0,Chek News,Peaceful_protest_majority,37.0,0.925
468,Star Ledger Wire Services,,,,,,,,
469,Andaman Sheekha,Andaman Sheekha,India_majority,18.0,1.0,Andaman Sheekha,Peaceful_protest_majority,17.0,0.9444444444444444
470,Il Friuli,Il Friuli,Italy_majority,48.0,1.0,Il Friuli,Peaceful_protest_majority,43.0,0.8958333333333334
471,Mainichi Shimbun,Mainichi Shimbun,Japan_majority,52.0,1.0,Mainichi Shimbun,Peaceful_protest_majority,47.0,0.9038461538461539
472,Asahi Shimbun,Asahi Shimbun,Japan_majority,24.0,1.0,Asahi Shimbun,Peaceful_protest_majority,20.0,0.8333333333333334
473,Wyborcza,Wyborcza,Poland_majority,31.0,0.96875,Wyborcza,Peaceful_protest_majority,29.0,0.90625
474,Fox61,Fox61,United_States_majority,31.0,1.0,Fox61,Peaceful_protest_majority,31.0,1.0
475,Boston Globe,Boston Globe,United_States_majority,40.0,1.0,Boston Globe,Peaceful_protest_majority,37.0,0.925
476,Arab 48,,,,,,,,
477,Cape Breton Post,Cape Breton Post,Canada_majority,8.0,1.0,,,,
478,Le Journal de Quebec,Le Journal de Quebec,Canada_majority,45.0,1.0,Le Journal de Quebec,Peaceful_protest_majority,36.0,0.8
479,Hill,Hill,United_States_majority,8.0,1.0,,,,
480,KOIN6,KOIN6,United_States_majority,28.0,1.0,KOIN6,Peaceful_protest_majority,24.0,0.8571428571428571
481,Deadline,Deadline,United_States_majority,4.0,1.0,,,,
482,AFN - Tijuana,AFN - Tijuana,Mexico_majority,10.0,1.0,AFN - Tijuana,Peaceful_protest_majority,10.0,1.0
483,Washington Examiner,Washington Examiner,United_States_majority,9.0,1.0,Washington Examiner,Peaceful_protest_majority,9.0,1.0
484,Quadratin Oaxaca,Quadratin Oaxaca,Mexico_majority,67.0,1.0,Quadratin Oaxaca,Peaceful_protest_majority,57.0,0.8507462686567164
485,OVCS: Observatorio Venezolano de Conflictividad Social,,,,,,,,
486,La Patria en Linea,La Patria en Linea,Bolivia_majority,50.0,1.0,La Patria en Linea,Peaceful_protest_majority,47.0,0.94
487,La Opinion De Murcia,La Opinion De Murcia,Spain_majority,25.0,1.0,La Opinion De Murcia,Peaceful_protest_majority,24.0,0.96
488,WDR,WDR,Germany_majority,78.0,1.0,WDR,Peaceful_protest_majority,73.0,0.9358974358974359
489,FNTV,FNTV,United_States_majority,4.0,1.0,,,,
490,Unite Here Local 40,,,,,,,,
491,Kurier Lubelski,Kurier Lubelski,Poland_majority,3.0,1.0,,,,
492,NBC Bay Area,NBC Bay Area,United_States_majority,18.0,1.0,NBC Bay Area,Peaceful_protest_majority,15.0,0.8333333333333334
493,NBC6 Chicago,NBC6 Chicago,United_States_majority,13.0,1.0,NBC6 Chicago,Peaceful_protest_majority,11.0,0.8461538461538461
494,TVA Nouvelles,TVA Nouvelles,Canada_majority,19.0,1.0,TVA Nouvelles,Peaceful_protest_majority,15.0,0.7894736842105263
495,Fox Providence,Fox Providence,United_States_majority,13.0,1.0,Fox Providence,Peaceful_protest_majority,11.0,0.8461538461538461
496,Patriot-News,Patriot-News,United_States_majority,13.0,1.0,Patriot-News,Peaceful_protest_majority,13.0,1.0
497,Udriin Sonin,Udriin Sonin,Mongolia_majority,24.0,1.0,Udriin Sonin,Peaceful_protest_majority,18.0,0.75
498,Ikon.mn,Ikon.mn,Mongolia_majority,20.0,1.0,Ikon.mn,Peaceful_protest_majority,14.0,0.7
499,Avenue Mail,Avenue Mail,India_majority,15.0,1.0,Avenue Mail,Peaceful_protest_majority,13.0,0.8666666666666667
500,Antifa Sacramento,,,,,,,,
501,Garden Island,Garden Island,United_States_majority,4.0,1.0,,,,
502,KITV4,KITV4,United_States_majority,16.0,1.0,KITV4,Peaceful_protest_majority,16.0,1.0
503,Maui Now,Maui Now,United_States_majority,16.0,1.0,Maui Now,Peaceful_protest_majority,15.0,0.9375
504,SEIU-UHW,SEIU-UHW,United_States_majority,6.0,1.0,SEIU-UHW,Peaceful_protest_majority,6.0,1.0
505,Kurdistan24,Kurdistan24,Turkey_majority,14.0,0.9333333333333333,Kurdistan24,Change_to_group_activity_majority,15.0,1.0
506,Sacramento Bee,Sacramento Bee,United_States_majority,21.0,1.0,Sacramento Bee,Peaceful_protest_majority,20.0,0.9523809523809523
507,ABC10 (Sacramento),ABC10 (Sacramento),United_States_majority,12.0,1.0,ABC10 (Sacramento),Peaceful_protest_majority,11.0,0.9166666666666666
508,O Popular do Parana,,,,,,,,
509,Kashmir News Service,Kashmir News Service,India_majority,11.0,1.0,Kashmir News Service,Peaceful_protest_majority,9.0,0.8181818181818182
510,ND - Nederland Dagblad,ND - Nederland Dagblad,Netherlands_majority,30.0,0.967741935483871,,,,
511,Capradio,Capradio,United_States_majority,3.0,1.0,,,,
512,California Labor Federation,,,,,,,,
513,California Nurses Association,California Nurses Association,United_States_majority,54.0,1.0,California Nurses Association,Peaceful_protest_majority,54.0,1.0
514,Gold Country Media,Gold Country Media,United_States_majority,3.0,1.0,,,,
515,Lake County News,,,,,,,,
516,Oaklandside,Oaklandside,United_States_majority,3.0,1.0,,,,
517,Press Democrat,Press Democrat,United_States_majority,13.0,1.0,Press Democrat,Peaceful_protest_majority,12.0,0.9230769230769231
518,San Francisco Chronicle,San Francisco Chronicle,United_States_majority,31.0,1.0,San Francisco Chronicle,Peaceful_protest_majority,31.0,1.0
