,source_singular,country,country_pct,country_total,sub_event_type,sub_event_type_pct,sub_event_type_total
437,Oklahoman,United_States_majority,1.0,8.0,Peaceful_protest_majority,1.0,8.0
438,ABC7 (Washington D.C.),United_States_majority,1.0,20.0,Peaceful_protest_majority,1.0,20.0
439,Fox7 (Austin),United_States_majority,1.0,15.0,Peaceful_protest_majority,0.8666666666666667,13.0
440,Your Mountain Television WYMT,United_States_majority,1.0,10.0,Peaceful_protest_majority,1.0,10.0
441,Channel News Asia,,,,,,
442,Al Akhbar (Mauritania),Mauritania_majority,0.9565217391304348,22.0,Peaceful_protest_majority,0.8260869565217391,19.0
443,32BJ SEIU,United_States_majority,1.0,9.0,Peaceful_protest_majority,1.0,9.0
444,El Deber,,,,,,
445,Telegram,United_States_majority,1.0,12.0,Peaceful_protest_majority,0.9166666666666666,11.0
446,Arutz Sheva,,,,,,
447,Mothership.sg,,,,,,
448,La Gazzetta Di Lucca,Italy_majority,1.0,37.0,Peaceful_protest_majority,1.0,37.0
449,Michigan Advance,United_States_majority,1.0,6.0,Peaceful_protest_majority,1.0,6.0
450,United News of India,India_majority,1.0,82.0,Peaceful_protest_majority,0.8292682926829268,68.0
451,La Sicilia Web,Italy_majority,1.0,15.0,Peaceful_protest_majority,0.9333333333333333,14.0
452,BlogSicilia,,,,,,
453,Shuud.mn,Mongolia_majority,1.0,14.0,Peaceful_protest_majority,0.7142857142857143,10.0
454,Mass.mn,,,,,,
455,Rudaw,,,,,,
456,Noordhollands Dagblad,Netherlands_majority,1.0,40.0,Peaceful_protest_majority,0.75,30.0
457,WMBF,,,,,,
458,Daily Bee,United_States_majority,1.0,5.0,Peaceful_protest_majority,1.0,5.0
459,Sowetan (South Africa),,,,,,
460,Daily Sun (South Africa),,,,,,
461,EWN,,,,,,
462,CT News Junkie,,,,,,
463,Al Chourouk,,,,,,
464,Agence Tunis Afrique Presse,,,,,,
465,Human Rights Foundation of Turkey,,,,,,
466,Jerusalem Post,,,,,,
467,Chek News,Canada_majority,1.0,40.0,Peaceful_protest_majority,0.925,37.0
468,Star Ledger Wire Services,,,,,,
469,Andaman Sheekha,India_majority,1.0,18.0,Peaceful_protest_majority,0.9444444444444444,17.0
470,Il Friuli,Italy_majority,1.0,48.0,Peaceful_protest_majority,0.8958333333333334,43.0
471,Asahi Shimbun,Japan_majority,1.0,24.0,Peaceful_protest_majority,0.8333333333333334,20.0
472,Mainichi Shimbun,Japan_majority,1.0,52.0,Peaceful_protest_majority,0.9038461538461539,47.0
473,Wyborcza,Poland_majority,0.96875,31.0,Peaceful_protest_majority,0.90625,29.0
474,Fox61,United_States_majority,1.0,31.0,Peaceful_protest_majority,1.0,31.0
475,Boston Globe,United_States_majority,1.0,40.0,Peaceful_protest_majority,0.925,37.0
476,Arab 48,,,,,,
477,Le Journal de Quebec,Canada_majority,1.0,45.0,Peaceful_protest_majority,0.8,36.0
478,Cape Breton Post,,,,,,
479,Hill,,,,,,
480,KOIN6,United_States_majority,1.0,28.0,Peaceful_protest_majority,0.8571428571428571,24.0
481,Deadline,,,,,,
482,AFN - Tijuana,Mexico_majority,1.0,10.0,Peaceful_protest_majority,1.0,10.0
483,Washington Examiner,United_States_majority,1.0,9.0,Peaceful_protest_majority,1.0,9.0
484,Quadratin Oaxaca,Mexico_majority,1.0,67.0,Peaceful_protest_majority,0.8507462686567164,57.0
485,OVCS: Observatorio Venezolano de Conflictividad Social,,,,,,
486,La Patria en Linea,Bolivia_majority,1.0,50.0,Peaceful_protest_majority,0.94,47.0
487,La Opinion De Murcia,Spain_majority,1.0,25.0,Peaceful_protest_majority,0.96,24.0
488,WDR,Germany_majority,1.0,78.0,Peaceful_protest_majority,0.9358974358974359,73.0
489,FNTV,,,,,,
490,Unite Here Local 40,,,,,,
491,Kurier Lubelski,,,,,,
492,NBC Bay Area,United_States_majority,1.0,18.0,Peaceful_protest_majority,0.8333333333333334,15.0
493,NBC6 Chicago,United_States_majority,1.0,13.0,Peaceful_protest_majority,0.8461538461538461,11.0
494,TVA Nouvelles,Canada_majority,1.0,19.0,Peaceful_protest_majority,0.7894736842105263,15.0
495,Fox Providence,United_States_majority,1.0,13.0,Peaceful_protest_majority,0.8461538461538461,11.0
496,Patriot-News,United_States_majority,1.0,13.0,Peaceful_protest_majority,1.0,13.0
497,Ikon.mn,Mongolia_majority,1.0,20.0,Peaceful_protest_majority,0.7,14.0
498,Udriin Sonin,Mongolia_majority,1.0,24.0,Peaceful_protest_majority,0.75,18.0
499,Avenue Mail,India_majority,1.0,15.0,Peaceful_protest_majority,0.8666666666666667,13.0
500,Antifa Sacramento,,,,,,
501,Garden Island,,,,,,
502,KITV4,United_States_majority,1.0,16.0,Peaceful_protest_majority,1.0,16.0
503,Maui Now,United_States_majority,1.0,16.0,Peaceful_protest_majority,0.9375,15.0
504,SEIU-UHW,United_States_majority,1.0,6.0,Peaceful_protest_majority,1.0,6.0
505,Kurdistan24,Turkey_majority,0.9333333333333333,14.0,Change_to_group_activity_majority,1.0,15.0
506,Sacramento Bee,United_States_majority,1.0,21.0,Peaceful_protest_majority,0.9523809523809523,20.0
507,ABC10 (Sacramento),United_States_majority,1.0,12.0,Peaceful_protest_majority,0.9166666666666666,11.0
508,O Popular do Parana,,,,,,
509,Kashmir News Service,India_majority,1.0,11.0,Peaceful_protest_majority,0.8181818181818182,9.0
510,ND - Nederland Dagblad,,,,,,
511,Capradio,,,,,,
512,California Labor Federation,,,,,,
513,California Nurses Association,United_States_majority,1.0,54.0,Peaceful_protest_majority,1.0,54.0
514,Gold Country Media,,,,,,
515,Lake County News,,,,,,
516,Oaklandside,,,,,,
517,Press Democrat,United_States_majority,1.0,13.0,Peaceful_protest_majority,0.9230769230769231,12.0
518,San Francisco Chronicle,United_States_majority,1.0,31.0,Peaceful_protest_majority,1.0,31.0
519,San Mateo Daily Journal,,,,,,
520,Santa Cruz Sentinel,United_States_majority,1.0,11.0,Peaceful_protest_majority,1.0,11.0
521,News 4 Nashville,United_States_majority,1.0,12.0,Peaceful_protest_majority,1.0,12.0
522,Dhaka Tribune,,,,,,
523,Nice Matin,France_majority,0.9743589743589743,38.0,Peaceful_protest_majority,0.8974358974358975,35.0
524,Charente Libre,France_majority,1.0,16.0,Peaceful_protest_majority,1.0,16.0
525,Il Corriere Delle Alpi,Italy_majority,1.0,31.0,Peaceful_protest_majority,1.0,31.0
526,LiguriaNotizie,,,,,,
527,Sr-Online,Germany_majority,1.0,24.0,Peaceful_protest_majority,1.0,24.0
528,Cope,Spain_majority,1.0,65.0,Peaceful_protest_majority,0.8923076923076924,58.0
529,China Aid,,,,,,
530,Die Zeit,Germany_majority,1.0,7.0,Peaceful_protest_majority,0.8571428571428571,6.0
531,The Journal (Ireland),Ireland_majority,0.9285714285714286,13.0,Peaceful_protest_majority,0.7857142857142857,11.0
532,The Courier,United_Kingdom_majority,1.0,5.0,Peaceful_protest_majority,1.0,5.0
533,The National,United_Kingdom_majority,1.0,8.0,Peaceful_protest_majority,0.75,6.0
534,Weser Kurier Politik,,,,,,
535,Sapo 24,Portugal_majority,0.9523809523809523,20.0,Peaceful_protest_majority,0.8571428571428571,18.0
536,El Periodico de Aragon,,,,,,
537,Huffingtonpost Europe,,,,,,
538,Iranian Labour News Agency,Iran_majority,1.0,42.0,Peaceful_protest_majority,0.9523809523809523,40.0
539,Times-Colonist,Canada_majority,1.0,37.0,Peaceful_protest_majority,0.8378378378378378,31.0
540,Manoto,Iran_majority,1.0,14.0,Peaceful_protest_majority,0.8571428571428571,12.0
541,Daily Star (Bangladesh),Bangladesh_majority,1.0,83.0,Peaceful_protest_majority,0.7349397590361446,61.0
542,Dominion Post (New Zealand),,,,,,
543,Georgia Straight,Canada_majority,1.0,18.0,Peaceful_protest_majority,0.9444444444444444,17.0
544,Left Coast Right Watch,United_States_majority,1.0,8.0,Peaceful_protest_majority,0.875,7.0
545,KNX 1070 Newsradio,,,,,,
546,BBC News,,,,,,
547,Iran International,,,,,,
548,Badische-Zeitung,Germany_majority,1.0,45.0,Peaceful_protest_majority,0.8,36.0
549,Ilgiornaledisalerno,Italy_majority,1.0,61.0,Peaceful_protest_majority,0.9672131147540983,59.0
550,La Repubblica,,,,,,
551,La Verdad De Murcia,Spain_majority,1.0,51.0,Peaceful_protest_majority,0.9607843137254902,49.0
552,Stuff,New_Zealand_majority,1.0,47.0,Peaceful_protest_majority,0.9787234042553191,46.0
553,Press (New Zealand),New_Zealand_majority,1.0,23.0,Peaceful_protest_majority,0.8260869565217391,19.0
554,Diario Siglo XXI,Spain_majority,1.0,7.0,Peaceful_protest_majority,0.8571428571428571,6.0
555,Human Rights Activists in Iran (HRA),,,,,,
556,Al 3omk,,,,,,
557,Hankook Ilbo,South_Korea_majority,0.9868421052631579,75.0,Peaceful_protest_majority,0.8947368421052632,68.0
558,Passauer Neue Presse,,,,,,
559,City Press (South Africa),,,,,,
560,Alberton Record,,,,,,
561,Sozcu,,,,,,
562,Antiliaans Dagblad,,,,,,
563,SXM Talks,,,,,,
564,Italpress,,,,,,
565,Coordinating Council of Teachers Syndicates in Iran,,,,,,
566,News12 (Long Island),United_States_majority,1.0,13.0,Peaceful_protest_majority,1.0,13.0
567,MLive,United_States_majority,1.0,35.0,Peaceful_protest_majority,0.9714285714285714,34.0
568,Detroit News,United_States_majority,1.0,25.0,Peaceful_protest_majority,0.92,23.0
569,Omroep Gelderland,,,,,,
570,Tagblatt (Germany),Germany_majority,1.0,35.0,Peaceful_protest_majority,0.9428571428571428,33.0
571,KARK4,United_States_majority,1.0,5.0,Peaceful_protest_majority,1.0,5.0
572,Dominion Post,,,,,,
573,Wen Wei Po (Print),China_majority,1.0,7.0,Peaceful_protest_majority,1.0,7.0
574,Modena Today,Italy_majority,1.0,70.0,Peaceful_protest_majority,0.9428571428571428,66.0
575,Seguo News,Italy_majority,1.0,15.0,Peaceful_protest_majority,0.8,12.0
576,L'Alsace,France_majority,0.9876543209876543,80.0,Peaceful_protest_majority,0.9506172839506173,77.0
577,Fakti.bg,Bulgaria_majority,1.0,81.0,Peaceful_protest_majority,0.9629629629629629,78.0
578,Bianet,,,,,,
579,Mezopotamya Agency,,,,,,
580,Cronaca Qui,Italy_majority,1.0,79.0,Peaceful_protest_majority,0.8987341772151899,71.0
581,New Zealand Post,,,,,,
582,Boston.com,United_States_majority,1.0,13.0,Peaceful_protest_majority,1.0,13.0
583,Reuters,,,,,,
584,Liberation News,United_States_majority,1.0,46.0,Peaceful_protest_majority,1.0,46.0
585,Malay Mail,,,,,,
586,Sosialis (Malaysia),Malaysia_majority,1.0,17.0,Peaceful_protest_majority,1.0,17.0
587,Kashmir Times,India_majority,1.0,19.0,Peaceful_protest_majority,0.7894736842105263,15.0
588,Corriere Adriatico,Italy_majority,1.0,26.0,Peaceful_protest_majority,0.9230769230769231,24.0
589,ElMundo,,,,,,
590,Bay of Plenty Times,New_Zealand_majority,1.0,8.0,Peaceful_protest_majority,0.75,6.0
591,News2Share,United_States_majority,1.0,34.0,Peaceful_protest_majority,0.8529411764705882,29.0
592,Breitbart,United_States_majority,1.0,15.0,Peaceful_protest_majority,0.8666666666666667,13.0
593,WCYB-TV5,,,,,,
594,Milano Today,,,,,,
595,La Sicilia,Italy_majority,1.0,64.0,Peaceful_protest_majority,0.84375,54.0
596,Laborers Local 79,,,,,,
597,Radio Dabanga,,,,,,
598,Al Rakoba,,,,,,
599,Australia News Network,,,,,,
600,Audacy,United_States_majority,1.0,8.0,Peaceful_protest_majority,0.875,7.0
601,Niederosterreichische Nachrichten,Austria_majority,1.0,40.0,Peaceful_protest_majority,0.8,32.0
602,Napoli Today,,,,,,
603,Africa 1,,,,,,
604,Gazeta Digital,Brazil_majority,1.0,29.0,Peaceful_protest_majority,1.0,29.0
605,La Region,,,,,,
606,Nnn,,,,,,
607,Montgomery Advertiser,United_States_majority,1.0,6.0,Peaceful_protest_majority,1.0,6.0
608,Rawstory,United_States_majority,1.0,10.0,Peaceful_protest_majority,0.8,8.0
609,Valley News,United_States_majority,1.0,5.0,Peaceful_protest_majority,1.0,5.0
610,Soy 502,Guatemala_majority,1.0,5.0,Peaceful_protest_majority,0.8,4.0
611,Prensa Libre (Guatemala),,,,,,
612,Telex.hu,Hungary_majority,1.0,7.0,Peaceful_protest_majority,1.0,7.0
613,Magyar Tavirati Iroda (MTI),,,,,,
614,Mandiner,,,,,,
615,Calgary Sun,,,,,,
616,Globe and Mail (Canada),Canada_majority,1.0,37.0,Peaceful_protest_majority,0.7567567567567568,28.0
617,Victoria News,Canada_majority,1.0,49.0,Peaceful_protest_majority,0.8775510204081632,43.0
618,Alamy,,,,,,
619,Billings Gazette,United_States_majority,1.0,9.0,Peaceful_protest_majority,0.8888888888888888,8.0
620,10 Tampa Bay,United_States_majority,1.0,7.0,Peaceful_protest_majority,0.8571428571428571,6.0
621,Chronicle Live,United_Kingdom_majority,1.0,8.0,Peaceful_protest_majority,0.875,7.0
622,Cagliaripad,,,,,,
623,El Comercio (Ecuador),,,,,,
624,Casteddu Online,,,,,,
625,Foggia Today,Italy_majority,1.0,30.0,Peaceful_protest_majority,0.9333333333333333,28.0
626,Centre Daily Times,United_States_majority,1.0,5.0,Peaceful_protest_majority,1.0,5.0
627,Daily Collegian,United_States_majority,1.0,5.0,Peaceful_protest_majority,1.0,5.0
628,Washington Post,United_States_majority,0.9583333333333334,46.0,Peaceful_protest_majority,0.8125,39.0
629,Las Cruces Sun-News,United_States_majority,1.0,11.0,Peaceful_protest_majority,0.9090909090909091,10.0
630,Post Millennial,United_States_majority,1.0,7.0,Peaceful_protest_majority,0.7142857142857143,5.0
631,Munkastanacsok,,,,,,
632,El Siglo (Panama),Panama_majority,1.0,36.0,Peaceful_protest_majority,0.8611111111111112,31.0
633,Jeonnam Ilbo,South_Korea_majority,1.0,17.0,Peaceful_protest_majority,1.0,17.0
634,Prothom Alo,,,,,,
635,Firenze Today,Italy_majority,1.0,72.0,Peaceful_protest_majority,0.9583333333333334,69.0
636,Hart van Nederland,Netherlands_majority,1.0,26.0,Peaceful_protest_majority,0.8461538461538461,22.0
637,WA Today,Australia_majority,1.0,20.0,Peaceful_protest_majority,0.85,17.0
638,Daily Hampshire Gazette,,,,,,
639,Diari De Girona,Spain_majority,1.0,28.0,Peaceful_protest_majority,1.0,28.0
640,Diario De Ibiza,Spain_majority,1.0,16.0,Peaceful_protest_majority,1.0,16.0
641,Diario De Leon,Spain_majority,1.0,41.0,Peaceful_protest_majority,0.926829268292683,38.0
642,Diario De Malaga Y Andalucia,Spain_majority,1.0,42.0,Peaceful_protest_majority,0.9285714285714286,39.0
643,Diario Informacion,Spain_majority,1.0,39.0,Peaceful_protest_majority,0.9743589743589743,38.0
644,El Diario,,,,,,
645,El Espanol,Spain_majority,1.0,17.0,Peaceful_protest_majority,0.8235294117647058,14.0
646,El Norte De Castilla,Spain_majority,1.0,66.0,Peaceful_protest_majority,0.9090909090909091,60.0
647,El Pais,Spain_majority,0.9130434782608695,21.0,Peaceful_protest_majority,0.7391304347826086,17.0
648,Elcomercio,,,,,,
649,Onda Cero,Spain_majority,1.0,7.0,Peaceful_protest_majority,0.8571428571428571,6.0
650,Salamanca Rtv Al Dia,Spain_majority,1.0,18.0,Peaceful_protest_majority,1.0,18.0
651,La Estrella de Panama (Panama),Panama_majority,1.0,24.0,Peaceful_protest_majority,0.9166666666666666,22.0
652,Dia a Dia,Panama_majority,1.0,28.0,Peaceful_protest_majority,0.9642857142857143,27.0
653,New Age (Bangladesh),,,,,,
654,Australian Broadcasting Corporation News,,,,,,
655,Daily Telegraph,,,,,,
656,Fight Back News,United_States_majority,1.0,15.0,Peaceful_protest_majority,1.0,15.0
657,Florida AFL-CIO,,,,,,
658,Ahora EG,,,,,,
659,Parma Today,Italy_majority,1.0,21.0,Peaceful_protest_majority,0.8571428571428571,18.0
660,ABC13 (Lynchburg),,,,,,
661,Seattle Times,United_States_majority,1.0,24.0,Peaceful_protest_majority,0.9583333333333334,23.0
662,Stranger,,,,,,
663,ABC10 (San Diego),United_States_majority,1.0,26.0,Peaceful_protest_majority,1.0,26.0
664,NBC 7 San Diego,United_States_majority,1.0,18.0,Peaceful_protest_majority,1.0,18.0
665,Physicians for Human Rights,,,,,,
666,Toronto Sun,Canada_majority,1.0,31.0,Peaceful_protest_majority,0.8709677419354839,27.0
667,TRT Haber,Turkey_majority,1.0,19.0,Change_to_group_activity_majority,1.0,19.0
668,The Chronicle Herald (Canada),Canada_majority,1.0,9.0,Peaceful_protest_majority,0.7777777777777778,7.0
669,Bocholter-Borkener Volksblatt,Germany_majority,1.0,40.0,Peaceful_protest_majority,0.825,33.0
670,Herald (South Africa),,,,,,
671,Helsinki Police,,,,,,
672,Iltalehti,,,,,,
673,Cairns Post,Australia_majority,1.0,11.0,Peaceful_protest_majority,1.0,11.0
674,Pacific Islands Times,,,,,,
675,Vancouver Sun,Canada_majority,1.0,26.0,Peaceful_protest_majority,0.8461538461538461,22.0
676,WDBJ7,United_States_majority,1.0,5.0,Peaceful_protest_majority,1.0,5.0
677,Critica (Panama),,,,,,
678,Diario Contra Poder en Chiapas,,,,,,
679,La Prensa Grafica,El_Salvador_majority,1.0,32.0,Peaceful_protest_majority,0.875,28.0
680,Statesman Journal,United_States_majority,1.0,16.0,Peaceful_protest_majority,0.8125,13.0
681,TribLive,United_States_majority,1.0,18.0,Peaceful_protest_majority,1.0,18.0
682,Zim Eye,,,,,,
683,Primo Numero,Italy_majority,1.0,27.0,Peaceful_protest_majority,0.9259259259259259,25.0
684,Brasil de Fato,Brazil_majority,1.0,14.0,Peaceful_protest_majority,1.0,14.0
685,Folha PE,Brazil_majority,1.0,27.0,Peaceful_protest_majority,0.9629629629629629,26.0
686,Lada,Kazakhstan_majority,1.0,8.0,Peaceful_protest_majority,0.875,7.0
687,WTOP Radio,United_States_majority,1.0,13.0,Peaceful_protest_majority,0.8461538461538461,11.0
688,Brisbane Times,Australia_majority,1.0,25.0,Peaceful_protest_majority,0.72,18.0
689,Il Giornale Di Calabria,Italy_majority,1.0,50.0,Peaceful_protest_majority,1.0,50.0
690,Los Andes (Peru),Peru_majority,1.0,43.0,Peaceful_protest_majority,0.8604651162790697,37.0
691,Jeonbuk Ilbo,South_Korea_majority,1.0,26.0,Peaceful_protest_majority,1.0,26.0
692,CBS2 (Los Angeles),United_States_majority,1.0,41.0,Peaceful_protest_majority,0.8536585365853658,35.0
693,Palermo Today,,,,,,
694,Toritsu Hospital Workers' Union,,,,,,
695,Japan Demo Info,,,,,,
696,24.hu,Hungary_majority,1.0,23.0,Peaceful_protest_majority,0.8260869565217391,19.0
697,444.hu,Hungary_majority,1.0,18.0,Peaceful_protest_majority,0.7777777777777778,14.0
698,Jeju Ilbo,South_Korea_majority,1.0,24.0,Peaceful_protest_majority,1.0,24.0
699,Gyeongnam Shinmun,South_Korea_majority,1.0,38.0,Peaceful_protest_majority,1.0,38.0
700,Courier Mail (Australia),,,,,,
701,7News,Australia_majority,1.0,32.0,Peaceful_protest_majority,0.8125,26.0
702,NWZ Online,Germany_majority,1.0,39.0,Peaceful_protest_majority,0.9230769230769231,36.0
703,Il Tempo,Italy_majority,1.0,17.0,Peaceful_protest_majority,0.8823529411764706,15.0
704,Kieler Nachrichten,Germany_majority,1.0,47.0,Peaceful_protest_majority,1.0,47.0
705,Timaru Herald,New_Zealand_majority,1.0,7.0,Peaceful_protest_majority,1.0,7.0
706,Gonews,,,,,,
707,Latina 24ore,,,,,,
708,Rheinische Post,,,,,,
709,Oe24.At,,,,,,
710,Nagasaki Shimbun,Japan_majority,1.0,5.0,Peaceful_protest_majority,1.0,5.0
711,Kyodo News,Japan_majority,1.0,61.0,Peaceful_protest_majority,0.9180327868852459,56.0
712,Malpensa24,Italy_majority,1.0,48.0,Peaceful_protest_majority,1.0,48.0
713,Roma Today,Italy_majority,1.0,45.0,Peaceful_protest_majority,0.8888888888888888,40.0
714,Philadelphia Inquirer,United_States_majority,1.0,12.0,Peaceful_protest_majority,1.0,12.0
715,News24 (South Africa),,,,,,
716,SABC News,,,,,,
717,Il Cittadino Online,Italy_majority,1.0,17.0,Peaceful_protest_majority,1.0,17.0
718,Il Giunco,Italy_majority,1.0,5.0,Peaceful_protest_majority,1.0,5.0
719,Agrigento Notizie,Italy_majority,1.0,41.0,Peaceful_protest_majority,0.926829268292683,38.0
720,KCBS,United_States_majority,1.0,6.0,Peaceful_protest_majority,1.0,6.0
721,Hingham Journal,,,,,,
722,Times (South Africa),,,,,,
723,Free Malaysia Today,Malaysia_majority,1.0,20.0,Peaceful_protest_majority,0.7,14.0
724,Southland Times,New_Zealand_majority,1.0,15.0,Peaceful_protest_majority,0.9333333333333333,14.0
725,Make the Road New York,United_States_majority,1.0,22.0,Peaceful_protest_majority,0.9545454545454546,21.0
726,Al Alam News,,,,,,
727,Shafaqna,,,,,,
728,Imphal Free Press,,,,,,
729,Il Dolomiti,,,,,,
730,Daily Mail,United_States_majority,0.9285714285714286,13.0,Peaceful_protest_majority,0.9285714285714286,13.0
731,NBC6 (Miami),United_States_majority,1.0,26.0,Peaceful_protest_majority,0.8461538461538461,22.0
732,Miami Herald,United_States_majority,1.0,15.0,Peaceful_protest_majority,0.7333333333333333,11.0
733,KUSI,United_States_majority,1.0,27.0,Peaceful_protest_majority,1.0,27.0
734,Yahoo News,,,,,,
735,Munhwa Ilbo,South_Korea_majority,1.0,26.0,Peaceful_protest_majority,0.8846153846153846,23.0
736,WJZ13,United_States_majority,1.0,29.0,Peaceful_protest_majority,1.0,29.0
737,Taranaki Daily News,New_Zealand_majority,1.0,16.0,Peaceful_protest_majority,0.9375,15.0
738,Westonline,,,,,,
739,NBC4 (Washington D.C.),United_States_majority,1.0,11.0,Peaceful_protest_majority,1.0,11.0
740,WCHS TV-8,United_States_majority,1.0,16.0,Peaceful_protest_majority,1.0,16.0
741,WXII12,United_States_majority,1.0,5.0,Peaceful_protest_majority,1.0,5.0
742,Culpeper Star-Exponent,,,,,,
743,WKBN,United_States_majority,1.0,10.0,Peaceful_protest_majority,0.9,9.0
744,Abendzeitung Munchen,Germany_majority,1.0,60.0,Peaceful_protest_majority,0.8833333333333333,53.0
745,SigmaLive,Cyprus_majority,1.0,55.0,Peaceful_protest_majority,0.8181818181818182,45.0
746,Rebel News,,,,,,
747,KATU,United_States_majority,1.0,31.0,Peaceful_protest_majority,0.9354838709677419,29.0
748,WBRZ News 2,United_States_majority,1.0,7.0,Peaceful_protest_majority,1.0,7.0
749,WLBT3,,,,,,
750,News Tribune (LaSalle),,,,,,
751,Times (Ottawa),,,,,,
752,ABC21 (Fort Wayne),United_States_majority,1.0,6.0,Peaceful_protest_majority,1.0,6.0
753,WANE15,,,,,,
754,Beaver Dam Daily Citizen,,,,,,
755,WKOW27,United_States_majority,1.0,13.0,Peaceful_protest_majority,1.0,13.0
